"","Soil_Type",".","CT","MP","p","d","Corrected_size","Genome","till2","till3","lg","p2"
"2151","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3195618.7078,"GCF_011326735.1_dataset","MP",1,6.50455495494198,"*****"
"2152","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6373949,"GCF_011355085.1_dataset","MP",1,6.80440858422287,"*****"
"2153","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6126528,"GCF_011369485.1_dataset","MP",1,6.78721442270317,"*****"
"2154","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4431969.2816,"GCF_011383005.1_dataset","MP",1,6.64659674159451,"*****"
"2155","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4207807.7387,"GCF_011420305.1_dataset","MP",1,6.62405588800661,"*****"
"2156","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8636452,"GCF_011516665.2_dataset","CT",0,6.93633536362617,"*****"
"2157","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7717555.6784,"GCF_011694815.1_dataset","MP",1,6.8874797713883,"*****"
"2158","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3847465.04,"GCF_011751885.1_dataset","CT",0,6.58517468230363,"*****"
"2159","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3649755,"GCF_011752045.1_dataset","CT",0,6.56226371220462,"*****"
"2160","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5260644,"GCF_011752525.1_dataset","MP",1,6.72103891307509,"*****"
"2161","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6668369,"GCF_011752565.1_dataset","MP",1,6.8240196238839,"*****"
"2162","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3819734.0506,"GCF_011758565.1_dataset","CT",0,6.58203312616363,"*****"
"2163","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3324001,"GCF_011759585.1_dataset","CT",0,6.52166114576623,"*****"
"2164","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3200281.7966,"GCF_011761235.1_dataset","CT",0,6.50518822123244,"*****"
"2165","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2936924.7285,"GCF_011761265.1_dataset","CT",0,6.46789281597598,"*****"
"2166","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3267440,"GCF_011761305.1_dataset","CT",0,6.51420762137633,"*****"
"2167","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3267440,"GCF_011761305.1_dataset","MP",1,6.51420762137633,"*****"
"2168","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4787838,"GCF_011761945.1_dataset","MP",1,6.68013944731158,"*****"
"2169","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,11895212.1879,"GCF_011764425.1_dataset","MP",1,7.07537219342769,"*****"
"2170","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,11204351.333,"GCF_011764445.1_dataset","MP",1,7.04938671846561,"*****"
"2171","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10603250.3148,"GCF_011764545.1_dataset","MP",1,7.0254390140766,"*****"
"2172","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10803311.3755,"GCF_011764565.1_dataset","MP",1,7.03355689360577,"*****"
"2173","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6716918.6932,"GCF_011766325.1_dataset","MP",1,6.82717009129284,"*****"
"2174","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3754369.2708,"GCF_011777495.1_dataset","CT",0,6.5745369865548,"*****"
"2175","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7949490,"GCF_011801125.1_dataset","MP",1,6.90033926736207,"*****"
"2176","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2846522.6238,"GCF_011927725.1_dataset","CT",0,6.45431463987862,"*****"
"2177","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2846522.6238,"GCF_011927725.1_dataset","MP",1,6.45431463987862,"*****"
"2178","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6934836.69,"GCF_011927785.1_dataset","MP",1,6.8410362382331,"*****"
"2179","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3794553.759,"GCF_011927905.1_dataset","MP",1,6.57916071003415,"*****"
"2180","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7112599.65,"GCF_011947195.1_dataset","MP",1,6.8520283640628,"*****"
"2181","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5745657.631,"GCF_011947225.1_dataset","MP",1,6.75933974393275,"*****"
"2182","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6761267.524,"GCF_011947235.1_dataset","MP",1,6.83002812006545,"*****"
"2183","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5992180.0736,"GCF_012033735.1_dataset","MP",1,6.77758485605919,"*****"
"2184","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5690939.963,"GCF_012033785.1_dataset","MP",1,6.75518400401013,"*****"
"2185","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8247479,"GCF_012034175.1_dataset","MP",1,6.91632121840402,"*****"
"2186","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6167723.298,"GCF_012034245.1_dataset","MP",1,6.79012488176675,"*****"
"2187","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5765969.81,"GCF_012034385.1_dataset","MP",1,6.76087236413878,"*****"
"2188","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6569148.036,"GCF_012034935.1_dataset","MP",1,6.81750904882065,"*****"
"2189","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10277715.0609,"GCF_012184385.1_dataset","MP",1,7.01189657314735,"*****"
"2190","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3570747,"GCF_012221945.1_dataset","MP",1,6.55275907998937,"*****"
"2191","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9856149,"GCF_012273515.1_dataset","MP",1,6.99370726030216,"*****"
"2192","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,12127650,"GCF_012273535.1_dataset","MP",1,7.08377665487257,"*****"
"2193","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4091164,"GCF_012317045.1_dataset","CT",0,6.61184688914576,"*****"
"2194","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4743360.8096,"GCF_012396115.1_dataset","MP",1,6.67608616105466,"*****"
"2195","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2620998.0736,"GCF_012530535.1_dataset","CT",0,6.41846670174584,"*****"
"2196","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5076067.7655,"GCF_012726175.1_dataset","MP",1,6.7055274112923,"*****"
"2197","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6369908.3994,"GCF_012726235.1_dataset","MP",1,6.8041331871358,"*****"
"2198","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8522788,"GCF_012849095.1_dataset","MP",1,6.93058168572346,"*****"
"2199","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6510825.0166,"GCF_012913485.1_dataset","MP",1,6.81363602350751,"*****"
"2200","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4480713,"GCF_012927115.1_dataset","CT",0,6.65134712724086,"*****"
"2201","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4480713,"GCF_012927115.1_dataset","MP",1,6.65134712724086,"*****"
"2202","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7954445.235,"GCF_012927245.1_dataset","MP",1,6.90060989614103,"*****"
"2203","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9657810.6845,"GCF_012933445.1_dataset","MP",1,6.98487868796816,"*****"
"2204","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6704011.536,"GCF_012933465.1_dataset","CT",0,6.82633475293977,"*****"
"2205","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6471780,"GCF_012935695.1_dataset","MP",1,6.81102374556189,"*****"
"2206","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7300098,"GCF_012935715.1_dataset","MP",1,6.86332869033601,"*****"
"2207","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7105260,"GCF_012935755.1_dataset","MP",1,6.85157997452236,"*****"
"2208","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5679110,"GCF_012975065.1_dataset","MP",1,6.75428028071557,"*****"
"2209","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7494075.1058,"GCF_013030945.1_dataset","MP",1,6.87471804128928,"*****"
"2210","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4282418,"GCF_013041615.1_dataset","MP",1,6.63168905582004,"*****"
"2211","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10988816,"GCF_013044505.1_dataset","MP",1,7.04095090148925,"*****"
"2212","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7816238.5457,"GCF_013046785.1_dataset","MP",1,6.89299780525272,"*****"
"2213","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7129054,"GCF_013055795.1_dataset","MP",1,6.85303190434873,"*****"
"2214","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10044300,"GCF_013085465.1_dataset","MP",1,7.00191967560588,"*****"
"2215","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5204966.43,"GCF_013087525.1_dataset","CT",0,6.71641793282585,"*****"
"2216","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5204966.43,"GCF_013087525.1_dataset","MP",1,6.71641793282585,"*****"
"2217","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4525074.4166,"GCF_013113715.1_dataset","CT",0,6.65562572574078,"*****"
"2218","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7436256,"GCF_013114825.1_dataset","CT",0,6.87135433234699,"*****"
"2219","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7017218,"GCF_013114835.1_dataset","CT",0,6.84616496872297,"*****"
"2220","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3916467,"GCF_013116745.1_dataset","MP",1,6.59289447154548,"*****"
"2221","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7750246,"GCF_013141725.1_dataset","MP",1,6.88931548763495,"*****"
"2222","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8884856,"GCF_013141785.1_dataset","MP",1,6.94865039343427,"*****"
"2223","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4382849.0172,"GCF_013155375.1_dataset","CT",0,6.64175651009583,"*****"
"2224","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7041257.5035,"GCF_013167895.1_dataset","MP",1,6.84765022704858,"*****"
"2225","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6870350,"GCF_013170705.1_dataset","CT",0,6.83697886212459,"*****"
"2226","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7336816,"GCF_013170825.1_dataset","CT",0,6.86550762754054,"*****"
"2227","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7523006.2254,"GCF_013178945.1_dataset","CT",0,6.87639142120451,"*****"
"2228","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4983295.2797,"GCF_013179505.1_dataset","MP",1,6.69751662157703,"*****"
"2229","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4464718.0465,"GCF_013179575.1_dataset","MP",1,6.64979403775635,"*****"
"2230","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4101355.0641,"GCF_013201035.1_dataset","MP",1,6.61292736882524,"*****"
"2231","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8729058.4626,"GCF_013204855.1_dataset","MP",1,6.94096740217645,"*****"
"2232","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10478171.5572,"GCF_013211575.1_dataset","MP",1,7.02028550479482,"*****"
"2233","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6482765.0736,"GCF_013240295.1_dataset","CT",0,6.81176028365939,"*****"
"2234","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3287323.9941,"GCF_013248995.1_dataset","CT",0,6.51684250965374,"*****"
"2235","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7077076.77,"GCF_013283195.1_dataset","CT",0,6.84985390672671,"*****"
"2236","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6897201,"GCF_013283665.1_dataset","CT",0,6.83867288249451,"*****"
"2237","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7666338.2407,"GCF_013302895.1_dataset","MP",1,6.88458797651877,"*****"
"2238","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4690294.9826,"GCF_013314975.1_dataset","MP",1,6.67120015727517,"*****"
"2239","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8495341,"GCF_013315795.1_dataset","MP",1,6.92918081598271,"*****"
"2240","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5753836.2654,"GCF_013327885.1_dataset","CT",0,6.75995749918708,"*****"
"2241","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3558103,"GCF_013328205.1_dataset","CT",0,6.55121851589073,"*****"
"2242","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3558103,"GCF_013328205.1_dataset","MP",1,6.55121851589073,"*****"
"2243","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4567794,"GCF_013344685.1_dataset","CT",0,6.65970650971227,"*****"
"2244","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4567794,"GCF_013344685.1_dataset","MP",1,6.65970650971227,"*****"
"2245","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6654680,"GCF_013359595.1_dataset","MP",1,6.82312717662879,"*****"
"2246","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6839503,"GCF_013359695.1_dataset","MP",1,6.83502454438099,"*****"
"2247","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4321624.1192,"GCF_013359725.1_dataset","MP",1,6.63564699066933,"*****"
"2248","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3861404.1018,"GCF_013359735.1_dataset","MP",1,6.58674525357909,"*****"
"2249","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6318076,"GCF_013359755.1_dataset","CT",0,6.80058484571951,"*****"
"2250","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6791021,"GCF_013363935.1_dataset","MP",1,6.83193507344569,"*****"
"2251","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9771669,"GCF_013364155.1_dataset","MP",1,6.98996874750441,"*****"
"2252","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7922192.967,"GCF_013364195.1_dataset","MP",1,6.89884541664472,"*****"
"2253","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7278285,"GCF_013364215.1_dataset","MP",1,6.86202905750248,"*****"
"2254","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8401582.0742,"GCF_013364235.1_dataset","MP",1,6.92436107432373,"*****"
"2255","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8345627,"GCF_013364255.1_dataset","MP",1,6.92145897042341,"*****"
"2256","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9460084.6319,"GCF_013364275.1_dataset","MP",1,6.97589502170864,"*****"
"2257","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5669881.5357,"GCF_013366375.1_dataset","CT",0,6.75357398500768,"*****"
"2258","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6763769.4834,"GCF_013371465.1_dataset","CT",0,6.83018879795094,"*****"
"2259","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8300620.8294,"GCF_013372625.1_dataset","MP",1,6.91911057583383,"*****"
"2260","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5924437.6506,"GCF_013373935.1_dataset","MP",1,6.77264713327591,"*****"
"2261","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3637071,"GCF_013374095.1_dataset","MP",1,6.56075177908805,"*****"
"2262","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4003418,"GCF_013374115.1_dataset","CT",0,6.60243093749856,"*****"
"2263","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4003418,"GCF_013374115.1_dataset","MP",1,6.60243093749856,"*****"
"2264","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7128103,"GCF_013385425.1_dataset","MP",1,6.85297396656311,"*****"
"2265","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7449009,"GCF_013385635.1_dataset","MP",1,6.87209849899539,"*****"
"2266","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6594873,"GCF_013385825.1_dataset","MP",1,6.81920643658742,"*****"
"2267","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6565231,"GCF_013385965.1_dataset","MP",1,6.81725001150095,"*****"
"2268","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6678559,"GCF_013385985.1_dataset","MP",1,6.82468276698775,"*****"
"2269","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7356171,"GCF_013386115.1_dataset","MP",1,6.86665181620134,"*****"
"2270","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7647804,"GCF_013386165.1_dataset","MP",1,6.88353674919362,"*****"
"2271","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7047039,"GCF_013386585.1_dataset","MP",1,6.8480066749935,"*****"
"2272","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7094864,"GCF_013386765.1_dataset","MP",1,6.85094407497099,"*****"
"2273","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7129249,"GCF_013386825.1_dataset","MP",1,6.85304378338146,"*****"
"2274","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7704944.4174,"GCF_013387495.1_dataset","MP",1,6.88676951011433,"*****"
"2275","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3351023.0706,"GCF_013389665.1_dataset","CT",0,6.52517741780835,"*****"
"2276","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5998552,"GCF_013393325.1_dataset","MP",1,6.7780464279996,"*****"
"2277","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7679243,"GCF_013394065.1_dataset","MP",1,6.88531841050984,"*****"
"2278","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8157040,"GCF_013401435.1_dataset","MP",1,6.91153259197943,"*****"
"2279","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7159252,"GCF_013403585.1_dataset","MP",1,6.85486764950867,"*****"
"2280","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6819200.8519,"GCF_013407925.2_dataset","MP",1,6.83373348228907,"*****"
"2281","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4110100,"GCF_013408145.1_dataset","CT",0,6.61385238852324,"*****"
"2282","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5951877,"GCF_013408425.1_dataset","MP",1,6.77465394760952,"*****"
"2283","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5257158,"GCF_013408525.1_dataset","CT",0,6.72075102961439,"*****"
"2284","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3323609.3277,"GCF_013408565.1_dataset","MP",1,6.52160996914473,"*****"
"2285","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3394667.8194,"GCF_013408925.1_dataset","MP",1,6.5307972834001,"*****"
"2286","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9136186.96,"GCF_013409045.1_dataset","MP",1,6.96076497825571,"*****"
"2287","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3307489,"GCF_013409205.1_dataset","MP",1,6.51949840849151,"*****"
"2288","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9695491.9512,"GCF_013409365.1_dataset","MP",1,6.98656985016264,"*****"
"2289","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6274401.54,"GCF_013409505.1_dataset","CT",0,6.79757230859604,"*****"
"2290","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5673606,"GCF_013409625.1_dataset","CT",0,6.75385917319986,"*****"
"2291","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3883408.4439,"GCF_013409865.1_dataset","CT",0,6.58921307058809,"*****"
"2292","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4417825,"GCF_013409985.1_dataset","CT",0,6.6452085084934,"*****"
"2293","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4417825,"GCF_013409985.1_dataset","MP",1,6.6452085084934,"*****"
"2294","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3820627.0245,"GCF_013410665.1_dataset","CT",0,6.58213464326085,"*****"
"2295","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3018500.7426,"GCF_013410945.1_dataset","CT",0,6.47979128703297,"*****"
"2296","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3463163,"GCF_013410955.1_dataset","CT",0,6.539472932882,"*****"
"2297","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2585348,"GCF_013414345.1_dataset","CT",0,6.41251900944448,"*****"
"2298","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5322414,"GCF_013415845.1_dataset","CT",0,6.72610865280135,"*****"
"2299","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4338306,"GCF_013416555.1_dataset","CT",0,6.63732018147821,"*****"
"2300","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4338306,"GCF_013416555.1_dataset","MP",1,6.63732018147821,"*****"
"2301","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4170443.0026,"GCF_013466785.1_dataset","CT",0,6.62018219007348,"*****"
"2302","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7145433.9315,"GCF_013488225.1_dataset","CT",0,6.85402860798124,"*****"
"2303","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5347712,"GCF_013520865.1_dataset","CT",0,6.72816801037403,"*****"
"2304","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7290551,"GCF_013520985.1_dataset","CT",0,6.86276035235318,"*****"
"2305","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5730181,"GCF_013522705.1_dataset","MP",1,6.75816834030242,"*****"
"2306","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4826474,"GCF_013522725.1_dataset","MP",1,6.68362997100744,"*****"
"2307","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5457437.4105,"GCF_013522925.1_dataset","MP",1,6.73698876363352,"*****"
